wu+kits,ᐊᐧᑮᐨ,"on
wu+ki+tsu+new,ᐋᐧᑭᒑᓀᐤ,"s/he has a curved nose or beak"
wu+ki+ku+pu+wi+w,ᐋᐧᑭᑳᐸᐃᐧᐤ,"s/he stands stooped"
wu+ki+ku+tew,ᐋᐧᑭᑳᑌᐤ,"s/he has crooked legs"
wu+ki+kihku+w,ᐋᐧᑭᑮᐦᑳᐤ,"s/he is bent with age"
wu+ki+ko+t,ᐋᐧᑭᑯᐟ,"crooked nose
wu+ki+ko+tu+m,ᐋᐧᑭᑯᑕᒼ,"s/he whittles s.t. curved"
wu+ki+ko+tew,ᐋᐧᑭᑯᑌᐤ,"s/he has a curved
wu+ki+ko+tew,ᐋᐧᑭᑯᑌᐤ,"s/he cuts s.o. curved
wu+ki+nu+ku+n,ᐋᐧᑭᓈᑲᐣ,"tamarack tree [Lt. Larix laricina]"
wu+ki+nu+ku+nu+hti+k,ᐋᐧᑭᓈᑲᓈᐦᑎᐠ,"wood of the tamarack"
wu+ki+nu+ku+ni+s,ᐋᐧᑭᓈᑲᓂᐢ,"small tamarack"
wu+ki+nu+ku+ni+sku+w,ᐋᐧᑭᓈᑲᓂᐢᑳᐤ,"there are many tamaracks growing"
wu+ki+nu+m,ᐋᐧᑭᓇᒼ,"s/he bends s.t. by hand"
wu+ki+nu+w,ᐋᐧᑭᓈᐤ,"canoe rib"
wu+ki+new,ᐋᐧᑭᓀᐤ,"s/he bends s.o. by hand"
wu+ki+pu+yi+n,ᐋᐧᑭᐸᔨᐣ,"it bends"
wu+ki+pi+tu+m,ᐋᐧᑭᐱᑕᒼ,"s/he bends s.t.; s/he bends s.t. down quickly; s/he pulls s.t. forward"
wu+ki+pi+tew,ᐋᐧᑭᐱᑌᐤ,"s/he bends s.o.; s/he bends s.o. down quickly; s/he pulls s.o. forward"
wu+ki+si+tew,ᐋᐧᑭᓯᑌᐤ,"s/he has crooked feet
wu+ki+si+w,ᐋᐧᑭᓯᐤ,"it is bent
wu+ki+spi+skwu+new,ᐋᐧᑭᐢᐱᐢᑲᐧᓀᐤ,"s/he has a bent back"
wu+ki+spwu+ku+n,ᐋᐧᑭᐢᐹᐧᑲᐣ,"curved pipe"
wu+kitu+ti+n,ᐊᐧᑮᑕᑎᐣ,"on top of the bank"
wu+ki+tesku+new,ᐋᐧᑭᑌᐢᑲᓀᐤ,"it has crooked horns"
wu+ko+htu+hew,ᐋᐧᑯᐦᑕᐦᐁᐤ,"s/he goes with s.o. by a curved route
wu+nu+tsi+pu+yi+w,ᐊᐧᓈᒋᐸᔨᐤ,"s/he falls or moves indecently"
wu+nu+tsiw,ᐊᐧᓈᒌᐤ,"s/he has his/her own genitals exposed"
wu+nu+tsi+wepi+nu+mu+wew,ᐊᐧᓈᒋᐁᐧᐱᓇᒪᐁᐧᐤ,"s/he throws (it/him) indecently to s.o."
wu+nu+hu+htew,ᐊᐧᓇᐦᐋᐦᑌᐤ,"s/he loses the track of s.o.
wu+nu+hew,ᐊᐧᓈᐦᐁᐤ,"s/he distracts s.o.; s/he leads s.o. astray; s/he disrupts s.o.'s life; s/he puzzles s.o.; s/he eludes s.o."
wu+nu+hkew,ᐋᐧᓈᐦᑫᐤ,"bald-eagle"
wu+nu+hpi+tew,ᐊᐧᓇᐦᐱᑌᐤ,"s/he tangles s.o. (e.g. thread
wu+nu+kwu+w,ᐊᐧᓇᑳᐧᐤ,"s/he has sleeves"
wu+nu+kwu+y,ᐊᐧᓇᑲᐧᕀ,"sleeve; his/her sleeve"
wu+nu+mew,ᐊᐧᓈᒣᐤ,"s/he distracts s.o. by speech
wu+nu+mo+w,ᐊᐧᓈᒧᐤ,"s/he loses his/her way while fleeing"
wu+nu+mo+w,ᐊᐧᓈᒧᐤ,"s/he loses his/her own train of thought while speaking"
wu+ńu+no+pehi+ku+n,ᐋᐧᓇᓄᐯᐦᐃᑲᐣ,"heart (at cards)"
wu+nu+pu+htu+m,ᐊᐧᓈᐸᐦᑕᒼ,"s/he loses sight of s.t."
wu+nu+pu+mew,ᐊᐧᓈᐸᒣᐤ,"s/he loses sight of s.o."
wu+nu+pu+mo+w,ᐊᐧᓈᐸᒧᐤ,"s/he sees wrongly
wu+nu+peki+nu+m,ᐊᐧᓈᐯᑭᓇᒼ,"s/he tangles s.t."
wu+nu+pi+tu+m,ᐊᐧᓈᐱᑕᒼ,"s/he tangles s.t. (by pulling the wrong string)"
wu+nu+stsi+kew,ᐊᐧᓇᐢᒋᑫᐤ,"s/he misplaces (things)"
wu+nu+sku+tsi+pu+hew,ᐊᐧᓇᐢᑲᒋᐸᐦᐁᐤ,"s/he eludes s.o. by running"
wu+nu+skew,ᐋᐧᓇᐢᑫᐤ,"s/he is freed from an ill; s/he is at peace"
wu+nu+skewi+n,ᐋᐧᓇᐢᑫᐃᐧᐣ,"being at peace with oneself / Wanuskewin Heritage Park
wu+nu+skewi+ni+hk,ᐋᐧᓇᐢᑫᐃᐧᓂᕁ,"Wanuskewin Heritage Park
wu+nu+sko+ts,ᐊᐧᓇᐢᑯᐨ,"at the end
wu+nu+sko+tsi+htsu+n,ᐊᐧᓇᐢᑯᒋᐦᒑᐣ,"fingertip"
wu+nu+stu+w,ᐊᐧᓇᐢᑖᐤ,"s/he misplaces s.t.
wu+nu+tu+pi+w,ᐊᐧᓈᑕᐱᐤ,"s/he sits so as to expose him/herself"
wu+neyi+htu+m,ᐊᐧᓀᔨᐦᑕᒼ,"s/he forgets s.t.
wu+ni+hu+sti+mwew,ᐊᐧᓂᐦᐊᐢᑎᒣᐧᐤ,"s/he loses his/her own horse
wu+ni+htsi+kew,ᐊᐧᓂᐦᒋᑫᐤ,"s/he loses things"
wu+ni+hew,ᐊᐧᓂᐦᐁᐤ,"s/he loses s.o.; s/he loses s.o. (to death)"
wu+ni+hi+ku+mu+wew,ᐊᐧᓂᐦᐃᑲᒪᐁᐧᐤ,"s/he sets traps for s.o."
wu+ni+hi+ku+n,ᐊᐧᓂᐦᐃᑲᐣ,"trap
wu+ni+hi+kesku+nu+w,ᐊᐧᓂᐦᐃᑫᐢᑲᓇᐤ,"trapline"
wu+ni+hi+kew,ᐊᐧᓂᐦᐃᑫᐤ,"s/he sets traps; s/he traps"
wu+ni+hi+kewi+n,ᐊᐧᓂᐦᐃᑫᐃᐧᐣ,"setting traps
wu+ni+hketo+tu+wew,ᐊᐧᓂᐦᑫᑐᑕᐁᐧᐤ,"s/he forgets s.o."
wu+ni+hkew,ᐊᐧᓂᐦᑫᐤ,"s/he forgets; s/he forgets s.t."
wu+ni+homu+ku+n,ᐊᐧᓂᐦᐆᒪᑲᐣ,"it is lost
wu+ni+ho+w,ᐊᐧᓂᐦᐅᐤ,"s/he is lost
wu+ni+htu+m,ᐊᐧᓂᐦᑕᒼ,"s/he is confused; s/he hears s.t. wrongly
wu+ni+htu+mi+hew,ᐊᐧᓂᐦᑕᒥᐦᐁᐤ,"s/he confuses s.o. by his/her own talk"
wu+ni+htu+mi+hi+to+wu+k,ᐊᐧᓂᐦᑕᒥᐦᐃᑐᐊᐧᐠ,"they confuse one another"
wu+ni+htu+w,ᐊᐧᓂᐦᑖᐤ,"s/he loses s.t.; s/he gets relief from s.t."
wu+ni+htu+wew,ᐊᐧᓂᐦᑕᐁᐧᐤ,"s/he misunderstands s.o."
wu+ni+ki+ski+si+to+tu+m,ᐊᐧᓂᑭᐢᑭᓯᑐᑕᒼ,"s/he forgets s.t.
wu+ni+ki+ski+si+to+tu+wew,ᐊᐧᓂᑭᐢᑭᓯᑐᑕᐁᐧᐤ,"s/he forgets about s.o."
wu+ni+ki+ski+si+w,ᐊᐧᓂᑭᐢᑭᓯᐤ,"s/he forgets
wu+ni+mew,ᐊᐧᓂᒣᐤ,"s/he confuses s.o. by his/her own speech"
wu+ni+mi+ti+mew,ᐊᐧᓂᒥᑎᒣᐤ,"s/he takes the wrong path"
wu+ni+mo+w,ᐊᐧᓂᒧᐤ,"s/he says the wrong thing; s/he loses his/her own train of thought while speaking"
wu+ni+nu+kwu+n,ᐊᐧᓂᓈᑲᐧᐣ,"it is evening twilight
wu+ni+nu+m,ᐊᐧᓂᓇᒼ,"s/he takes the wrong article"
wu+ni+new,ᐊᐧᓂᓀᐤ,"s/he is mad
wu+ni+pu+htu+kew,ᐊᐧᓂᐸᐦᑖᑫᐤ,"s/he drives spirits out (from people); s/he performs an exorcism"
wu+ni+pu+yi+w,ᐊᐧᓂᐸᔨᐤ,"s/he is missing"
wu+ni+pu+yi+w,ᐊᐧᓂᐸᔨᐤ,"it is missing"
wu+ni+siho+w,ᐊᐧᓂᓰᐦᐅᐤ,"s/he is indistinctly dressed
wu+ni+si+mew,ᐊᐧᓂᓯᒣᐤ,"s/he loses s.o.; s/he loses s.o. (by taking the wrong path); s/he causes s.o. to get lost
wu+ni+si+mohu+wu+so+w,ᐊᐧᓂᓯᒨᐦᐋᐊᐧᓱᐤ,"s/he leads his/her children astray"
wu+ni+si+n,ᐊᐧᓂᓯᐣ,"s/he is lost
wu+ni+si+no+htu+hew,ᐊᐧᓂᓯᓄᐦᑕᐦᐁᐤ,"s/he leads s.o. to lose (it/him)"
wu+ni+sku+nu+m,ᐊᐧᓂᐢᑳᓇᒼ,"s/he stands s.t. up
wu+ni+sku+new,ᐊᐧᓂᐢᑳᓀᐤ,"s/he gets s.o. up from bed; s/he raises s.o.
wu+ni+sku+ni+ku+n,ᐊᐧᓂᐢᑳᓂᑲᐣ,"upright pole of tent"
wu+ni+sku+pu+htu+w,ᐊᐧᓂᐢᑳᐸᐦᑖᐤ,"s/he jumps up (from lying); s/he jumps up and runs"
wu+ni+sku+pu+yi+ho+w,ᐊᐧᓂᐢᑳᐸᔨᐦᐅᐤ,"s/he jumps up from lying"
wu+ni+sku+pi+tu+m,ᐊᐧᓂᐢᑳᐱᑕᒼ,"s/he raises s.t. up (by pulling)"
wu+ni+sku+pi+tew,ᐊᐧᓂᐢᑳᐱᑌᐤ,"s/he pulls s.o. up from lying; s/he pulls s.o. up to a sitting position"
wu+ni+sku+w,ᐊᐧᓂᐢᑳᐤ,"s/he gets up
wu+ni+sku+wi+n,ᐊᐧᓂᐢᑳᐃᐧᐣ,"time to get up"
wu+ni+ti+pi+sku+pi+w,ᐊᐧᓂᑎᐱᐢᑲᐱᐤ,"s/he sits in the dark"
wu+ni+ti+pi+sku+si+n,ᐊᐧᓂᑎᐱᐢᑳᓯᐣ,"it is quite dark out"
wu+ni+ti+pi+sku+w,ᐊᐧᓂᑎᐱᐢᑳᐤ,"it is a dark night
wu+ni+ti+pi+ski+nu+m,ᐊᐧᓂᑎᐱᐢᑭᓇᒼ,"s/he makes it dark; s/he turns out the lights
wu+ni+ti+pi+ski+pu+yi+n,ᐊᐧᓂᑎᐱᐢᑭᐸᔨ,"it darkens
wu+ni+to+nu+mo+w,ᐊᐧᓂᑐᓈᒧᐤ,"s/he says the wrong thing
wu+ni+totu+m,ᐊᐧᓂᑑᑕᒼ,"s/he makes a mistake; s/he sins; s/he does the wrong thing"
wu+ni+totu+mo+wi+n,ᐊᐧᓂᑑᑕᒧᐃᐧᐣ,"transgression"
wu+ni+totu+wew,ᐊᐧᓂᑑᑕᐁᐧᐤ,"s/he does wrong to s.o."
wu+ni+twew,ᐊᐧᓂᑌᐧᐤ,"s/he misquotes"
wu+ni+wew,ᐊᐧᓂᐁᐧᐤ,"s/he utters wrongly"
wu+ni+yu+w,ᐊᐧᓂ,"any
wu+no+htew,ᐊᐧᓄᐦᑌᐤ,"s/he makes a mistake
wu+no+ti+nu+m,ᐊᐧᓄᑎᓇᒼ,"s/he takes s.t. unintentionally"
wu+no+ti+nu+mu+so+w,ᐊᐧᓄᑎᓇᒫᓱᐤ,"s/he takes the wrong thing for him/herself"
wu+no+ti+nu+mu+wew,ᐊᐧᓄᑎᓇᒪᐁᐧᐤ,"s/he takes the wrong thing for s.o."
wu+no+ti+new,ᐊᐧᓄᑎᓀᐤ,"s/he takes s.o. wrongly"
wu+nwu+sti+kwehu+m,ᐋᐧᓈᐧᐢᑎᑫᐧᐦᐊᒼ,"s/he goes round a bend in canoe
wu+nwehku+wew,ᐊᐧᓀᐧᐦᑲᐁᐧᐤ,"s/he utters (it) wrongly to s.o.; s/he confuses s.o. through incorrect speech
wu+nwewi+tu+m,ᐊᐧᓀᐧᐃᐧᑕᒼ,"s/he makes a confused noise"
wu+pu+tsi+wu+nu+hk,ᐊᐧᐹᒋᐊᐧᓈᕁ,"Patuanak
wu+pu+htsi+ku+tew,ᐋᐧᐸᐦᒋᑳᑌᐤ,"it is seen
wu+pu+htsi+kew,ᐋᐧᐸᐦᒋᑫᐤ,"s/he looks at things; s/he shops around
wu+pu+hk,ᐊᐧᐹᕁ,"at the narrows
wu+pu+hkesis,ᐋᐧᐸᐦᑫᓰᐢ,"white fox"
wu+pu+hkesi+w,ᐋᐧᐸᐦᑫᓯᐤ,"white fox"
wu+pu+hkew,ᐋᐧᐸᐦᑫᐤ,"s/he watches people
wu+pu+hki+,ᐋᐧᐸᐦᑭ,"tomorrow; in the morning"
wu+pu+htu+hew,ᐋᐧᐸᐦᑕᐦᐁᐤ,"s/he shows (it/him) to s.o."
wu+pu+htu+m,ᐋᐧᐸᐦᑕᒼ,"s/he sees s.t.
wu+pu+htu+mu+wew,ᐋᐧᐸᐦᑕᒪᐁᐧᐤ,"s/he sees (it/him) on or for s.o."
wu+pu+htu+mo+wi+n,ᐋᐧᐸᐦᑕᒧᐃᐧᐣ,"vision"
wu+pu+hti+hew,ᐋᐧᐸᐦᑎᐦᐁᐤ,"s/he shows (it/him) to s.o.
wu+pu+hto+wu+k,ᐋᐧᐸᐦᑐᐊᐧᐠ,"they see one another"
wu+pu+hto+wi+n,ᐋᐧᐸᐦᑐᐃᐧᐣ,"seeing one another"
wu+pu+ko+sis,ᐋᐧᐸᑯᓰᐢ,"mouse"
wu+pu+kwu+nihku+n,ᐋᐧᐸᑲᐧᓃᐦᑳᐣ,"artificial flower"
wu+pu+kwu+nis,ᐋᐧᐸᑲᐧᓃᐢ,"flower"
wu+pu+kwu+niw,ᐋᐧᐸᑲᐧᓃᐤ,"it has flowers"
wu+pu+kwu+niw,ᐋᐧᐸᑲᐧᓃᐤ,"it has flowers"
wu+pu+kwu+niwu+n,ᐋᐧᐸᑲᐧᓃᐊᐧᐣ,"it has many flowers"
wu+pu+kwu+niwi+n,ᐋᐧᐸᑲᐧᓃᐃᐧᐣ,"blooming"
wu+pu+kwu+ni+y,ᐋᐧᐸᑲᐧᓂᕀ,"flower"
wu+pu+mu+wu+so+w,ᐋᐧᐸᒫᐊᐧᓱᐤ,"s/he sees his/her own child; she gives birth to a child"
wu+pu+mek,ᐋᐧᐦᐸᒣᐠ,"whale; beluga; fish"
wu+pu+meko+s,ᐋᐧᐦᐸᒣᑯᐢ,"half-grown whale
wu+pu+meko+si+s,ᐋᐧᐦᐸᒣᑯᓯᐢ,"young whale
wu+pu+mew,ᐋᐧᐸᒣᐤ,"s/he sees s.o.
wu+pu+mi+so+w,ᐋᐧᐸᒥᓱᐤ,"s/he sees him/herself"
wu+pu+mi+to+wu+k,ᐋᐧᐸᒥᑐᐊᐧᐠ,"they see one another"
wu+pu+mo+n,ᐋᐧᐸᒧᐣ,"mirror"
wu+pu+mo+nu+pi+sk,ᐋᐧᐸᒧᓈᐱᐢᐠ,"mirror; glass
wu+pu+mo+ni+s,ᐋᐧᐸᒧᓂᐢ,"small mirror"
wu+pu+mo+w,ᐋᐧᐸᒧᐤ,"s/he looks at him/herself in a mirror"
wu+pu+n,ᐋᐧᐸᐣ,"dawn"
wu+pu+n,ᐋᐧᐸᐣ,"it is dawn
wu+pu+nu+tsu+hko+s,ᐋᐧᐸᓇᒑᐦᑯᐢ,"morning star"
wu+pu+nu+tsu+hkwew,ᐋᐧᐸᓇᒑᐦᑫᐧᐤ,"s/he is out all night; s/he plays games till early morning"
wu+pu+nu+pi+w,ᐋᐧᐸᓇᐱᐤ,"s/he sits up until dawn
wu+pu+nu+stu+w,ᐋᐧᐸᓇᐢᑖᐤ,"s/he places s.t. until dawn
wu+pu+nu+tu+hk,ᐋᐧᐸᓇᑖᕁ,"morning star; Venus"
wu+pu+newu+sk,ᐋᐧᐸᓀᐊᐧᐢᐠ,"yarrow
wu+pu+newu+sko+si+s,ᐋᐧᐸᓀᐊᐧᐢᑯᓯᐢ,"yarrow"
wu+pu+newi+tu+m,ᐋᐧᐸᓀᐃᐧᑕᒼ,"s/he talks all night
wu+pu+ni+hkwu+mi+w,ᐋᐧᐸᓂᐦᑳᐧᒥᐤ,"s/he sleeps until late in the morning"
wu+pu+ni+pu+htu+w,ᐋᐧᐸᓂᐸᐦᑖᐤ,"s/he runs until dawn"
wu+pu+ni+si+mo+w,ᐋᐧᐸᓂᓯᒧᐤ,"s/he dances until dawn"
wu+pu+ni+yo+wew,ᐋᐧᐸᓂᔪᐁᐧᐤ,"it is an east wind; there is a wind blowing all night into the morning"
wu+pu+no+htew,ᐋᐧᐸᓄᐦᑌᐤ,"s/he walks until dawn
wu+pu+ńomi+nu+k,ᐋᐧᐸᓅᒥᓇᐠ,"kernels of white rice"
wu+pu+nwewi+tu+m,ᐋᐧᐸᓀᐧᐃᐧᑕᒼ,"s/he makes noise until dawn
wu+pu+su+ku+y,ᐋᐧᐸᓵᑲᕀ,"white dress; white coat"
wu+pu+si+hk,ᐊᐧᐹᓯᕁ,"Opawikoscikan
wu+pu+si+n,ᐊᐧᐹᓯᐣ,"it is a small narrows"
wu+pu+si+ni+y,ᐋᐧᐸᓯᓂᕀ,"white rock
wu+pu+si+ski+y,ᐋᐧᐸᓯᐢᑭᕀ,"white mud"
wu+pu+sk,ᐋᐧᐸᐢᐠ,"white bear; polar bear"
wu+pu+sku+mi+ku+ti+n,ᐋᐧᐸᐢᑲᒥᑲᑎᐣ,"there is hoarfrost"
wu+pu+sko+mi+nu+nu+hti+k,ᐋᐧᐸᐢᑯᒥᓈᓈᐦᑎᐠ,"tree with whitish leaves"
wu+pu+skwu+w,ᐋᐧᐸᐢᑳᐧᐤ,"it is a white sky"
wu+pu+so+w,ᐋᐧᐹᓱᐤ,"s/he is fair
wu+pu+spi+newi+n,ᐋᐧᐹᐢᐱᓀᐃᐧᐣ,"leprosy"
wu+pu+stew,ᐋᐧᐹᐢᑌᐤ,"it fades
wu+pu+sti+m,ᐋᐧᐸᐢᑎᒼ,"white horse; white dog"
wu+pu+ti+hk,ᐋᐧᐸᑎᕁ,"goat"
wu+pu+ti+kwu+tsi+wu+no+hk,ᐊᐧᐹᑎᑲᐧᒋᐊᐧᓄᕁ,"Southend
wu+pu+ti+m,ᐋᐧᐸᑎᒼ,"white dog"
wu+pu+to+nu+sk,ᐋᐧᐸᑐᓇᐢᐠ,"white clay
wu+pu+to+ni+sk,ᐋᐧᐸᑐᓂᐢᐠ,"white clay
wu+pu+to+ni+ski+new,ᐋᐧᐸᑐᓂᐢᑭᓀᐤ,"s/he puts white clay on s.o."
wu+pu+w,ᐊᐧᐹᐤ,"it is a narrows"
wu+pu+w,ᐊᐧᐹᐤ,"narrows"
wu+pu+w,ᐋᐧᐹᐤ,"it is white"
wu+pu+wi+ko+stsi+ku+ni+hk,ᐊᐧᐹᐃᐧᑯᐢᒋᑲᓂᕁ,"Pelican Narrows
wu+pu+yomi+nu+k,ᐋᐧᐸᔫᒥᓇᐠ,"rice"
wu+pu+yos,ᐋᐧᐹᔫᐢ,"white tail deer"
wu+pu+yo+wew,ᐋᐧᐹᔪᐁᐧᐤ,"it has a white tail"
wu+penu+m,ᐋᐧᐯᓇᒼ,"s/he sees s.t. as almost white"
wu+penew,ᐋᐧᐯᓀᐤ,"s/he sees s.o. as light in colour"
wu+pi+tsu+hk,ᐋᐧᐱᒑᕁ,"whooping crane"
wu+pi+tsu+pi+w,ᐋᐧᐱᒑᐱᐤ,"s/he has light or white eyes; s/he is white-eyed"
wu+pi+tsepi+hk,ᐋᐧᐱᒉᐱᕁ,"a root from a certain plant; possibly "white cockle""
wu+pi+tsi+tsu+hk,ᐋᐧᐱᒋᒑᕁ,"white crane"
wu+pi+hew,ᐋᐧᐱᐦᐁᐤ,"s/he makes s.o. see"
wu+pi+hew,ᐋᐧᐱᐦᐁᐤ,"white grouse"
wu+pi+hku+wi+ku+ni+s,ᐋᐧᐱᐦᑳᐃᐧᑲᓂᐢ,"skunk"
wu+pi+hkwew,ᐋᐧᐱᐦᑫᐧᐤ,"s/he is white on the face
wu+pi+htu+ku+w,ᐋᐧᐱᐦᑕᑳᐤ,"it is a white lath
wu+pi+ku+n,ᐋᐧᐱᑲᐣ,"white powder"
wu+pi+ku+t,ᐋᐧᐱᑳᐟ,"animal with white legs"
wu+pi+ku+tew,ᐋᐧᐱᑳᑌᐤ,"s/he has white legs"
wu+pi+ki+ski+tsew,ᐋᐧᐱᑭᐢᑭᒉᐤ,"s/he is white at the belly-button"
wu+pi+kwu+nis,ᐋᐧᐱᑲᐧᓃᐢ,"flower"
wu+pi+kwu+niwi+nu+ko+si+w,ᐋᐧᐱᑲᐧᓃᐃᐧᓈᑯᓯᐤ,"s/he is pink"
wu+pi+kwu+niwi+nu+kwu+n,ᐋᐧᐱᑲᐧᓃᐃᐧᓈᑲᐧᐣ,"it is pink"
wu+pi+kwu+ni+y,ᐋᐧᐱᑲᐧᓂᕀ,"flower"
wu+pi+kwu+yu+s,ᐋᐧᐱᑲᐧᔮᐢ,"white neck
wu+pi+kwu+yu+w,ᐋᐧᐱᑲᐧᔭ,"white neck"
wu+pi+mu+ko+wi+w,ᐋᐧᐱᒫᑯᐃᐧᐤ,"it is a white loon"
wu+pi+mi+n,ᐋᐧᐱᒥᐣ,"white berry"
wu+pi+mi+n,ᐋᐧᐱᒥᐣ,"white bead
wu+pi+nu+ko+si+w,ᐋᐧᐱᓈᑯᓯᐤ,"s/he looks
wu+pi+nu+kwu+n,ᐋᐧᐱᓈᑲᐧᐣ,"it looks
wu+pi+newi+si+w,ᐋᐧᐱᓀᐃᐧᓯᐤ,"s/he is pale"
wu+pi+pu+k,ᐋᐧᐱᐸᐠ,"plug tobacco"
wu+pi+stsu+ni+s,ᐋᐧᐱᐢᒑᓂᐢ,"marten"
wu+pi+si+w,ᐋᐧᐱᓯᐤ,"s/he is white"
wu+pi+si+w,ᐋᐧᐱᓯᐤ,"swan"
wu+pi+sku+hu+m,ᐋᐧᐱᐢᑲᐦᐊᒼ,"s/he whitewashes s.t."
wu+pi+sku+htsi+ko+s,ᐋᐧᐱᐢᑳᐦᒋᑯᐢ,"chalk"
wu+pi+sku+hi+kew,ᐋᐧᐱᐢᑲᐦᐃᑫᐤ,"s/he does the whitewashing"
wu+pi+sku+ko+hp,ᐋᐧᐱᐢᑲᑯᐦᑊ,"white blanket"
wu+pi+sku+pu+kwu+nis,ᐋᐧᐱᐢᑳᐸᑲᐧᓃᐢ,"white flower"
wu+pi+sku+pu+kwu+niw,ᐋᐧᐱᐢᑳᐸᑲᐧᓃᐤ,"it has white flowers"
wu+pi+sku+pu+wew,ᐋᐧᐱᐢᑳᐹᐁᐧᐤ,"s/he is white from water (e.g. skin); it is washed white
wu+pi+sku+pehi+kew,ᐋᐧᐱᐢᑳᐯᐦᐃᑫᐤ,"s/he wears white"
wu+pi+sku+si+ni+y,ᐋᐧᐱᐢᑲᓯᓂᕀ,"white rock
wu+pi+sku+sko+w,ᐋᐧᐱᐢᑲᐢᑯᐤ,"white cloud"
wu+pi+sku+tu+yew,ᐋᐧᐱᐢᑲᑕᔦᐤ,"s/he has a white belly"
wu+pi+sku+w,ᐋᐧᐱᐢᑳᐤ,"it is white; it is unsmoked (e.g. leather)"
wu+pi+sku+yi+wi+ni+s,ᐋᐧᐱᐢᑲᔨᐃᐧᓂᐢ,"white cloth
wu+pi+skeki+n,ᐋᐧᐱᐢᑫᑭᐣ,"white cloth or material"
wu+pi+skeki+no+s,ᐋᐧᐱᐢᑫᑭᓄᐢ,"piece of white cloth"
wu+pi+skewew,ᐋᐧᐱᐢᑫᐁᐧᐤ,"s/he is white-skinned"
wu+pi+ski+hew,ᐋᐧᐱᐢᑭᐦᐁᐤ,"s/he colours s.o. white"
wu+pi+skihew,ᐋᐧᐱᐢᑮᐦᐁᐤ,"s/he dresses s.o. in white"
wu+pi+ski+hkweho+n,ᐋᐧᐱᐢᑭᐦᑫᐧᐦᐅᐣ,"face powder"
wu+pi+skiho+w,ᐋᐧᐱᐢᑮᐦᐅᐤ,"s/he dresses in white"
wu+pi+ski+htu+ku+w,ᐋᐧᐱᐢᑭᐦᑕᑳᐤ,"there are white boards
wu+pi+ski+htu+w,ᐋᐧᐱᐢᑭᐦᑖᐤ,"s/he colours s.t. white; s/he makes s.t. white in colour"
wu+pi+ski+mi+n,ᐋᐧᐱᐢᑭᒥᐣ,"white bead"
wu+pi+ski+ni+kemu+ki+si+w,ᐋᐧᐱᐢᑭᓂᑫᒪᑭᓯᐤ,"s/he whitens things
wu+pi+ski+peku+hu+m,ᐋᐧᐱᐢᑭᐯᑲᐦᐊᒼ,"s/he paints s.t. white"
wu+pi+ski+peku+hwew,ᐋᐧᐱᐢᑭᐯᑲᐦᐁᐧᐤ,"s/he paints s.o. white"
wu+pi+ski+si+w,ᐋᐧᐱᐢᑭᓯᐤ,"s/he is white"
wu+pi+ski+soku+n,ᐋᐧᐱᐢᑭᓲᑲᐣ,"horse with white hind-quarters"
wu+pi+ski+sti+kwu+new,ᐋᐧᐱᐢᑭᐢᑎᑳᐧᓀᐤ,"s/he has white hair (from age); s/he is white-haired / s/he is fair-haired
wu+pi+ski+wi+yu+s,ᐋᐧᐱᐢᑭᐃᐧᔮᐢ,"White-Man
wu+pi+ski+yu+ku+n,ᐋᐧᐱᐢᑭᔮᑲᐣ,"white bowl"
wu+pi+stu+n,ᐋᐧᐱᐢᑖᐣ,"marten"
wu+pi+sti+kwu+n,ᐋᐧᐱᐢᑎᑳᐧᐣ,"white head or hair"
wu+pi+sti+kwu+n,ᐋᐧᐱᐢᑎᑳᐧᐣ,"person with white head or hair"
wu+pi+sti+kwu+new,ᐋᐧᐱᐢᑎᑳᐧᓀᐤ,"s/he has white hair (from age); s/he is white-haired / s/he is a respected elder; s/he has the status of head of a family / s/he is fair-haired
wu+pi+sti+kwu+ti+w,ᐋᐧᐱᐢᑎᑳᐧᑎᐤ,"s/he is white-haired"
wu+pi+w,ᐋᐧᐱᐤ,"s/he sees
wu+pi+wi+n,ᐋᐧᐱᐃᐧᐣ,"eyesight"
wu+po+s,ᐋᐧᐳᐢ,"rabbit
wu+po+su+wu+w,ᐋᐧᐳᓵᐋᐧᐤ,"it is yellow"
wu+po+su+wi+si+w,ᐋᐧᐳᓵᐃᐧᓯᐤ,"s/he is yellow"
wu+po+so+s,ᐋᐧᐳᓱᐢ,"small rabbit
wu+po+so+sku+w,ᐋᐧᐳᓱᐢᑳᐤ,"there are numerous rabbits in the area"
wu+po+swu+spi+new,ᐋᐧᐳᓵᐧᐢᐱᓀᐤ,"s/he has tumour disease"
wu+po+swu+spi+newi+n,ᐋᐧᐳᓵᐧᐢᐱᓀᐃᐧᐣ,"tumour disease"
wu+po+swu+yu+n,ᐋᐧᐳᓴᐧᔮᐣ,"rabbit hide
wu+po+swu+yu+n,ᐋᐧᐳᓴᐧᔮᐣ,"Rabbitskin; [plural:] Rabbitskin People
wu+po+swu+yu+nu+ko+hp,ᐋᐧᐳᓴᐧᔮᓇᑯᐦᑊ,"rabbit robe; rabbitskin blanket"
wu+pwu+yu+n,ᐋᐧᐸᐧᔮᐣ,"blanket"
wu+su+hu+tsu+skwesi+w,ᐋᐧᓴᐦᐊᒐᐢᑫᐧᓯᐤ,"frog eater duck"
